"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
8,"Jamale Carothers","RB",4,3,86,28.7,0,0,0,NA,0,95,NA,"western-kentucky",2021
1,"Bryce Nunnelly","WR",13,10,178,17.8,0,10,27,2.7,0,319,NA,"western-michigan",2021
2,"Ryan Kilburg","S",13,1,10,10,0,0,0,NA,0,10,NA,"western-michigan",2021
3,"Sean Tyler","RB",13,11,322,29.3,2,0,0,NA,0,1576,NA,"western-michigan",2021
4,"Skyy Moore","WR",12,2,8,4,0,0,0,NA,0,1310,NA,"western-michigan",2021
5,"Zahir Abdus-Salaam","RB",11,2,18,9,0,0,0,NA,0,133,NA,"western-michigan",2021
6,"Mitch Bartol","TE",7,1,0,0,0,0,0,NA,0,0,NA,"western-michigan",2021
1,"Chimere Dike","WR",13,4,77,19.3,0,0,0,NA,0,368,NA,"wisconsin",2021
2,"C.J. Goetz","LB",13,2,4,2,0,0,0,NA,0,4,NA,"wisconsin",2021
3,"Dean Engram","CB",13,0,0,NA,0,15,76,5.1,0,78,NA,"wisconsin",2021
4,"Hunter Wohler","S",13,0,0,NA,0,1,0,0,0,0,NA,"wisconsin",2021
5,"Jack Dunn","WR",13,0,0,NA,0,2,16,8,0,46,NA,"wisconsin",2021
6,"Danny Davis","WR",12,2,4,2,0,1,0,0,0,483,NA,"wisconsin",2021
7,"Haakon Anderson","WR",7,1,14,14,0,0,0,NA,0,14,NA,"wisconsin",2021
8,"Devin Chandler","WR",6,4,85,21.3,0,0,0,NA,0,85,NA,"wisconsin",2021
9,"Stephan Bracey","WR",2,6,193,32.2,1,0,0,NA,0,193,NA,"wisconsin",2021
1,"Caleb Cooley","WR",13,0,0,NA,0,1,9,9,0,9,NA,"wyoming",2021
2,"Titus Swen","RB",13,12,231,19.3,0,0,0,NA,0,1046,NA,"wyoming",2021
3,"Wyatt Wieland","WR",13,1,23,23,0,0,0,NA,0,83,NA,"wyoming",2021
4,"Xazavian Valladay","RB",13,1,0,0,0,0,0,NA,0,1303,NA,"wyoming",2021
5,"Cameron Stone","CB",12,5,200,40,1,0,0,NA,0,200,NA,"wyoming",2021
6,"Nick Miles","TE",11,1,6,6,0,0,0,NA,0,6,NA,"wyoming",2021
7,"Ayden Eberhardt","WR",8,0,0,NA,0,11,37,3.4,0,344,NA,"wyoming",2021
8,"Kolbey Taylor","CB",1,0,0,NA,0,1,12,12,0,12,NA,"wyoming",2021
