rk,player,pos,g,solo,ast,comb,tfl,sk,int,yds,avg,int_td,pd,fr,yds_2,frtd,ff,awards,Team,Year,ret,y_ret,krtd,ret_2,y_ret_2,prtd,ap_yd,xpm,xpa,xp_percent,fgm,fga,fg_percent,pts,pnt,y_p,Rk,Player,Pos,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,att,y_a,td,y_g,rec,y_r,td_2,y_g_2,plays,yds_3,td_3,rush,oth_td,x2pm,sfty,pts_g
8.0,AJ Phillips,RB,8.0,1.0,0.0,1.0,0.0,0.0,0.0,76.0,3.2,0.0,0.0,1.0,6.0,0.0,0.0,,south-alabama,2021,1.0,16.0,0.0,0.0,,0.0,101.0,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,25.0,3.0,2.0,9.5,0.0,6.0,0.0,0.8,26.0,82.0,2.0,2.0,0.0,0.0,0.0,1.5
31.0,AJ Pierce,DT,5.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,troy,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,AJ Pierce,DT,12.0,3.0,6.0,9.0,4.0,2.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,troy,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,AJ Pierce,DT,14.0,5.0,9.0,14.0,2.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,troy,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,AJ Ridener,DT,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,oklahoma-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,AJ Swann,QB,9.0,,,,,,,-76.0,-3.6,0.0,,,0.0,0.0,,,vanderbilt,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,21.0,-3.6,0.0,-8.4,0.0,,0.0,0.0,21.0,-76.0,0.0,0.0,0.0,1.0,0.0,0.2
11.0,AJ Swann,QB,6.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,vanderbilt,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,27.0,0.6,1.0,2.7,0.0,,0.0,0.0,27.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,AJ Szymanski,TE,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,maryland,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,AJ Taylor,DB,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,ball-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0,AJ Vaipulu,OL,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,new-mexico-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,AJ Vongphachanh,LB,12.0,33.0,52.0,85.0,6.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,brigham-young,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,AJ Vongphachanh,LB,14.0,18.0,37.0,55.0,7.0,2.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,utah-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,AJ Vongphachanh,LB,13.0,36.0,65.0,101.0,11.0,2.0,0.0,0.0,12.0,0.0,3.0,0.0,12.0,0.0,2.0,,utah-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,12.0,0.0,0.9,1.0,12.0,0.0,,,,,
31.0,AJ Williams,DB,13.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,wake-forest,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,AJ Williams,DB,12.0,29.0,18.0,47.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,wake-forest,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,AJ Williams,DB,11.0,16.0,6.0,22.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,wake-forest,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,AJ Williams,RB,2.0,,,,,,,33.0,16.5,,,,0.0,,,,army,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.5,0.0,16.5,0.0,,0.0,0.0,2.0,33.0,0.0,,,,,
4.0,AJ Winsor,P,1.0,,,,,,,184.0,,,,,,,,,oregon-state,2023,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,4.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,AL Blades,CB,13.0,28.0,19.0,47.0,1.0,0.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,,duke,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,AL Blades,CB,3.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,miami-fl,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,AL Blades,DB,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,miami-fl,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Aadyn Sleep-Dalton,P,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1208.0,,0.0,0.0,0.0,0.0,0.0,0.0,,southern-california,2022,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,30.0,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,Aakil Washington,DE,13.0,13.0,14.0,27.0,6.0,4.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,liberty,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Aakil Washington,LB,13.0,16.0,30.0,46.0,4.0,1.5,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,liberty,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,Aakil Washington,LB,4.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,liberty,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Aamaris Brown,DB,7.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,kansas-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,Aamaris Brown,DB,11.0,18.0,8.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,south-florida,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,Aamaris Brown,DB,12.0,29.0,11.0,40.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,64.0,1.0,0.0,,south-florida,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.5
7.0,Aapri Washington,CB,12.0,24.0,17.0,41.0,2.0,1.0,0.0,0.0,,0.0,6.0,2.0,0.0,0.0,0.0,,buffalo,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Aapri Washington,CB,13.0,15.0,9.0,24.0,3.0,0.0,0.0,27.0,,0.0,0.0,0.0,0.0,0.0,0.0,,east-carolina,2022,1.0,27.0,0.0,0.0,,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,Aaron Alexander,LB,12.0,3.0,6.0,9.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,michigan-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,Aaron Allen,QB,7.0,,,,,,,-6.0,-0.5,,,,0.0,,,,louisiana-tech,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,-0.5,0.0,-0.9,0.0,,0.0,0.0,12.0,-6.0,0.0,,,,,
43.0,Aaron Allert,LB,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,texas-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,Aaron Anderson,WR,11.0,,,,,,,0.0,4.9,,,,59.0,,,,louisiana-state,2023,3.0,13.0,0.0,1.0,-3.0,0.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,12.0,4.9,0.0,5.4,12.0,59.0,0.0,,,,,
31.0,Aaron Armitage,DE,3.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,stanford,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,Aaron Armitage,DE,8.0,4.0,11.0,15.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,stanford,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,Aaron Armitage,LB,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,stanford,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Aaron Beasley,LB,13.0,34.0,50.0,84.0,8.0,1.5,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,,tennessee,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Aaron Beasley,LB,13.0,39.0,37.0,76.0,13.0,3.0,0.0,0.0,,0.0,3.0,1.0,0.0,0.0,0.0,,tennessee,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Aaron Beasley,LB,13.0,37.0,32.0,69.0,12.0,3.0,1.0,39.0,39.0,1.0,3.0,1.0,0.0,0.0,0.0,,tennessee,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.5
10.0,Aaron Beckham,K,1.0,,,,,,,0.0,,0.0,,,,0.0,,,north-texas,2021,,,0.0,,,0.0,,2.0,2.0,100.0,2.0,3.0,66.7,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,8.0
30.0,Aaron Beckwith,DL,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,massachusetts,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,Aaron Beckwith,DL,8.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,massachusetts,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,Aaron Beckwith,DL,11.0,9.0,11.0,20.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,massachusetts,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,Aaron Bedgood,RB,5.0,,,,,,,45.0,5.6,0.0,,,0.0,0.0,,,coastal-carolina,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,8.0,5.6,1.0,9.0,0.0,,0.0,0.0,8.0,45.0,1.0,1.0,0.0,0.0,0.0,1.2
11.0,Aaron Bedgood,WR,13.0,5.0,5.0,10.0,0.0,0.0,0.0,4.0,12.2,0.0,0.0,0.0,69.0,0.0,0.0,,coastal-carolina,2021,2.0,21.0,0.0,0.0,,1.0,124.0,0.0,0.0,,0.0,0.0,,18.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,3.0,0.3,2.0,13.8,2.0,5.3,6.0,73.0,2.0,0.0,0.0,0.0,0.0,1.4
7.0,Aaron Bedgood,WR,14.0,1.0,0.0,1.0,0.0,0.0,0.0,552.0,9.8,0.0,0.0,0.0,220.0,0.0,0.0,,liberty,2023,23.0,20.1,0.0,0.0,,0.0,1235.0,0.0,0.0,,0.0,0.0,,30.0,,,,,,,,,,,,,,,,,,,,,58.0,9.5,5.0,39.4,2.0,10.5,2.0,15.7,79.0,772.0,5.0,3.0,0.0,0.0,0.0,2.1
36.0,Aaron Bibbins,S,10.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,army,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,Aaron Bibbins,S,9.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,army,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,Aaron Blom,K,2.0,,,,,,,0.0,,0.0,,,,0.0,,,iowa,2022,,,0.0,,,0.0,,1.0,1.0,100.0,1.0,3.0,33.3,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,2.0
31.0,Aaron Bolinsky,LS,12.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,syracuse,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,Aaron Bolinsky,LS,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,syracuse,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,Aaron Brule,LB,12.0,13.0,17.0,30.0,7.0,4.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,michigan-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Aaron Brule,LB,12.0,35.0,29.0,64.0,9.0,5.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,michigan-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Aaron Brule,LB,12.0,23.0,29.0,52.0,8.0,2.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,mississippi-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,Aaron Bryant,DL,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,texas,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,Aaron Casey,LB,12.0,13.0,12.0,25.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,indiana,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Aaron Casey,LB,11.0,50.0,36.0,86.0,11.0,1.5,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,2.0,,indiana,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Aaron Casey,LB,12.0,78.0,31.0,109.0,20.0,6.5,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,3.0,,indiana,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,Aaron Cephus,WR,7.0,,,,,,,0.0,11.4,0.0,,,80.0,0.0,,,hawaii,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,11.4,1.0,11.4,7.0,80.0,1.0,0.0,0.0,0.0,0.0,0.9
45.0,Aaron Diggs,LB,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,coastal-carolina,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Aaron Diggs,LB,12.0,6.0,5.0,11.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,coastal-carolina,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Aaron Dumas,RB,11.0,1.0,0.0,1.0,0.0,0.0,0.0,658.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,,new-mexico,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,136.0,4.8,2.0,59.8,0.0,,0.0,0.0,136.0,658.0,2.0,2.0,0.0,0.0,0.0,1.1
8.0,Aaron Faumui,DL,10.0,16.0,23.0,39.0,9.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,virginia,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,Aaron Faumui,DL,12.0,13.0,19.0,32.0,7.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,virginia,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Aaron Faumui,DT,12.0,13.0,10.0,23.0,4.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,virginia,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,Aaron Gates,CB,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,florida,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,Aaron Graves,DL,12.0,5.0,10.0,15.0,6.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,iowa,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,Aaron Graves,DL,14.0,14.0,23.0,37.0,5.0,2.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,iowa,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,Aaron Greene,TE,10.0,,,,,,,0.0,5.0,,,,5.0,,,,san-diego-state,2022,2.0,9.0,0.0,0.0,,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,5.0,0.0,0.5,1.0,5.0,0.0,,,,,
10.0,Aaron Hackett,TE,12.0,,,,,,,0.0,4.2,,,,21.0,,,,kent-state,2021,5.0,10.8,0.0,0.0,,0.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,5.0,4.2,0.0,1.8,5.0,21.0,0.0,,,,,
27.0,Aaron Hall,DE,3.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,duke,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,Aaron Hall,DT,10.0,2.0,3.0,5.0,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,duke,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Aaron Hall,DT,13.0,10.0,16.0,26.0,2.0,1.5,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,duke,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,Aaron Hamilton,DL,2.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,eastern-michigan,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Aaron Hansford,LB,12.0,45.0,44.0,89.0,9.0,2.0,0.0,0.0,,0.0,4.0,2.0,0.0,1.0,0.0,,texas-am,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.5
32.0,Aaron Hester,DL,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,florida-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,Aaron Jackson,TE,6.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,,eastern-michigan,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.5,0.0,4.5,0.0,,0.0,0.0,6.0,27.0,0.0,,,,,
12.0,Aaron Jackson,TE,11.0,,,,,,,0.0,3.3,0.0,,,13.0,0.0,,,eastern-michigan,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,3.3,1.0,1.2,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.5
8.0,Aaron Jarman,TE,11.0,,,,,,,0.0,6.0,,,,6.0,,,,east-carolina,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,6.0,0.0,0.5,1.0,6.0,0.0,,,,,
40.0,Aaron Karas,OL,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,colorado-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Aaron Key,LB,1.0,,,,,,,0.0,4.0,,,,4.0,,,,western-kentucky,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,4.0,0.0,4.0,1.0,4.0,0.0,,,,,
17.0,Aaron Key,LB,13.0,9.0,2.0,11.0,3.0,1.5,0.0,0.0,,0.0,0.0,2.0,50.0,1.0,1.0,,western-kentucky,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.5
14.0,Aaron Key,LB,12.0,17.0,12.0,29.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,western-kentucky,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,Aaron Lewis,DB,12.0,31.0,11.0,42.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,nevada-las-vegas,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,Aaron Lewis,DL,11.0,11.0,19.0,30.0,3.0,2.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,rutgers,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Aaron Lewis,DL,11.0,18.0,37.0,55.0,8.0,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,rutgers,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Aaron Lewis,DL,13.0,15.0,36.0,51.0,5.0,3.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,rutgers,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,Aaron Lowe,CB,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,utah,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,Aaron McLaughlin,QB,2.0,,,,,,,0.0,0.0,,,,0.0,,,,north-carolina-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,
19.0,Aaron Moore,WR,3.0,,,,,,,0.0,9.0,,,,9.0,,,,old-dominion,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,9.0,0.0,3.0,1.0,9.0,0.0,,,,,
23.0,Aaron Morris,CB,8.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,stanford,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Aaron Odom,DE,12.0,5.0,12.0,17.0,4.0,3.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,,mississippi-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Aaron Pierre,LB,7.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,liberty,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Aaron Ramseur,LB,9.0,27.0,14.0,41.0,4.0,1.5,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,east-carolina,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Aaron Rodriguez,P,12.0,,,,,,,3466.0,,,,,,,,,new-mexico,2021,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,81.0,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Aaron Rodriguez,P,12.0,,,,,,,3578.0,,,,,,,,,new-mexico,2022,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,81.0,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
